代码,日期,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元)
517990.SH,20250626,0.851,0.851,0.838,0.841,0.851,-0.01,-1.1751,16056.0,1350.149
517990.SH,20250625,0.856,0.856,0.833,0.851,0.841,0.01,1.1891,7977.0,674.662
517990.SH,20250624,0.831,0.844,0.831,0.841,0.831,0.01,1.2034,6564.0,551.736
517990.SH,20250623,0.824,0.833,0.814,0.831,0.821,0.01,1.218,6441.0,528.962
517990.SH,20250620,0.821,0.825,0.817,0.821,0.82,0.001,0.122,12826.0,1053.216
517990.SH,20250619,0.839,0.84,0.818,0.82,0.834,-0.014,-1.6787,8628.0,711.612
517990.SH,20250618,0.834,0.853,0.829,0.834,0.838,-0.004,-0.4773,10466.0,872.854
517990.SH,20250617,0.865,0.869,0.837,0.838,0.858,-0.02,-2.331,13039.0,1107.648
517990.SH,20250616,0.87,0.87,0.853,0.858,0.866,-0.008,-0.9238,40385.0,3456.634
517990.SH,20250613,0.877,0.892,0.863,0.866,0.883,-0.017,-1.9253,24097.0,2105.411
517990.SH,20250612,0.861,0.884,0.861,0.883,0.863,0.02,2.3175,25428.0,2234.559
517990.SH,20250611,0.868,0.872,0.861,0.863,0.869,-0.006,-0.6904,10202.0,881.907
517990.SH,20250610,0.86,0.89,0.856,0.869,0.86,0.009,1.0465,36759.0,3203.344
517990.SH,20250609,0.837,0.867,0.837,0.86,0.839,0.021,2.503,17901.0,1536.095
517990.SH,20250606,0.835,0.839,0.828,0.839,0.838,0.001,0.1193,15495.0,1294.39
517990.SH,20250605,0.854,0.854,0.832,0.838,0.846,-0.008,-0.9456,9426.0,790.833
517990.SH,20250604,0.828,0.849,0.827,0.846,0.831,0.015,1.8051,11537.0,974.791
517990.SH,20250603,0.831,0.841,0.825,0.831,0.83,0.001,0.1205,21334.0,1779.499
517990.SH,20250530,0.823,0.835,0.821,0.83,0.823,0.007,0.8505,22151.0,1832.774
517990.SH,20250529,0.812,0.823,0.809,0.823,0.804,0.019,2.3632,12677.0,1039.387
517990.SH,20250528,0.805,0.812,0.804,0.804,0.804,0.0,0.0,9642.0,777.301
517990.SH,20250527,0.805,0.811,0.802,0.804,0.798,0.006,0.7519,10534.0,847.462
517990.SH,20250526,0.805,0.809,0.795,0.798,0.81,-0.012,-1.4815,27976.0,2233.52
517990.SH,20250523,0.807,0.823,0.804,0.81,0.808,0.002,0.2475,12636.0,1033.197
517990.SH,20250522,0.808,0.814,0.806,0.808,0.81,-0.002,-0.2469,5264.0,425.601
517990.SH,20250521,0.804,0.816,0.804,0.81,0.804,0.006,0.7463,24295.0,1967.205
517990.SH,20250520,0.787,0.804,0.787,0.804,0.787,0.017,2.1601,39022.0,3128.694
517990.SH,20250519,0.798,0.798,0.783,0.787,0.791,-0.004,-0.5057,22418.0,1765.189
517990.SH,20250516,0.783,0.792,0.78,0.791,0.783,0.008,1.0217,6615.0,521.72
517990.SH,20250515,0.784,0.789,0.783,0.783,0.784,-0.001,-0.1276,10026.0,786.769
517990.SH,20250514,0.772,0.786,0.772,0.784,0.778,0.006,0.7712,8775.0,685.917
517990.SH,20250513,0.775,0.788,0.773,0.778,0.769,0.009,1.1704,23171.0,1800.404
517990.SH,20250512,0.783,0.783,0.765,0.769,0.783,-0.014,-1.788,23562.0,1811.405
517990.SH,20250509,0.785,0.787,0.779,0.783,0.783,0.0,0.0,17114.0,1338.968
517990.SH,20250508,0.774,0.784,0.774,0.783,0.782,0.001,0.1279,21167.0,1653.415
517990.SH,20250507,0.792,0.803,0.779,0.782,0.793,-0.011,-1.3871,39542.0,3089.324
