代码,日期,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元)
159991.SZ,20250625,0.458,0.476,0.458,0.475,0.458,0.017,3.7118,143671.05,6704.416
159991.SZ,20250624,0.448,0.46,0.448,0.458,0.449,0.009,2.0045,109358.0,4995.512
159991.SZ,20250623,0.446,0.449,0.443,0.449,0.446,0.003,0.6726,49278.0,2199.523
159991.SZ,20250620,0.45,0.452,0.446,0.446,0.45,-0.004,-0.8889,35640.0,1597.962
159991.SZ,20250619,0.456,0.457,0.449,0.45,0.457,-0.007,-1.5317,47700.0,2166.259
159991.SZ,20250618,0.454,0.457,0.451,0.457,0.454,0.003,0.6608,17806.0,808.567
159991.SZ,20250617,0.456,0.456,0.452,0.454,0.456,-0.002,-0.4386,23975.0,1088.233
159991.SZ,20250616,0.45,0.457,0.45,0.456,0.451,0.005,1.1086,17418.79,792.878
159991.SZ,20250613,0.455,0.455,0.45,0.451,0.455,-0.004,-0.8791,34668.0,1568.679
159991.SZ,20250612,0.452,0.458,0.451,0.455,0.452,0.003,0.6637,78104.0,3555.415
159991.SZ,20250611,0.45,0.457,0.449,0.452,0.448,0.004,0.8929,47660.0,2161.517
159991.SZ,20250610,0.453,0.455,0.445,0.448,0.453,-0.005,-1.1038,79695.0,3586.181
159991.SZ,20250609,0.45,0.456,0.447,0.453,0.448,0.005,1.1161,72585.0,3289.82
159991.SZ,20250606,0.449,0.45,0.446,0.448,0.449,-0.001,-0.2227,22021.0,985.226
159991.SZ,20250605,0.443,0.451,0.44,0.449,0.443,0.006,1.3544,95423.0,4242.32
159991.SZ,20250604,0.436,0.443,0.436,0.443,0.436,0.007,1.6055,68406.0,3020.871
159991.SZ,20250603,0.435,0.439,0.435,0.436,0.436,0.0,0.0,35397.0,1546.039
159991.SZ,20250530,0.439,0.439,0.434,0.436,0.44,-0.004,-0.9091,52243.02,2274.551
159991.SZ,20250529,0.432,0.44,0.432,0.44,0.434,0.006,1.3825,83305.02,3650.384
159991.SZ,20250528,0.435,0.436,0.432,0.434,0.433,0.001,0.2309,34266.0,1486.19
159991.SZ,20250527,0.437,0.437,0.432,0.433,0.436,-0.003,-0.6881,51060.0,2214.558
159991.SZ,20250526,0.439,0.441,0.435,0.436,0.439,-0.003,-0.6834,38913.0,1701.19
159991.SZ,20250523,0.444,0.447,0.439,0.439,0.444,-0.005,-1.1261,56204.0,2490.763
159991.SZ,20250522,0.448,0.448,0.444,0.444,0.448,-0.004,-0.8929,43392.39,1932.816
159991.SZ,20250521,0.445,0.45,0.445,0.448,0.445,0.003,0.6742,34811.0,1559.305
159991.SZ,20250520,0.443,0.448,0.441,0.445,0.442,0.003,0.6787,61343.63,2723.975
159991.SZ,20250519,0.442,0.442,0.438,0.442,0.443,-0.001,-0.2257,68916.0,3033.895
159991.SZ,20250516,0.442,0.445,0.442,0.443,0.444,-0.001,-0.2252,73071.39,3241.264
159991.SZ,20250515,0.454,0.454,0.443,0.444,0.453,-0.009,-1.9868,120867.0,5404.477
159991.SZ,20250514,0.448,0.458,0.445,0.453,0.447,0.006,1.3423,82777.0,3736.393
159991.SZ,20250513,0.453,0.453,0.447,0.447,0.448,-0.001,-0.2232,64099.0,2881.883
159991.SZ,20250512,0.44,0.449,0.44,0.448,0.436,0.012,2.7523,115346.0,5134.257
159991.SZ,20250509,0.44,0.44,0.433,0.436,0.441,-0.005,-1.1338,50474.0,2200.067
159991.SZ,20250508,0.429,0.441,0.429,0.441,0.432,0.009,2.0833,104363.0,4570.861
159991.SZ,20250507,0.434,0.442,0.428,0.432,0.429,0.003,0.6993,92370.0,4000.629
159991.SZ,20250506,0.423,0.43,0.423,0.429,0.421,0.008,1.9002,78167.0,3342.424
159991.SZ,20250430,0.417,0.423,0.417,0.421,0.417,0.004,0.9592,53446.0,2250.072
159991.SZ,20250429,0.421,0.421,0.416,0.417,0.419,-0.002,-0.4773,40726.39,1701.832
159991.SZ,20250428,0.42,0.422,0.418,0.419,0.421,-0.002,-0.4751,38389.0,1607.941
159991.SZ,20250425,0.418,0.424,0.418,0.421,0.418,0.003,0.7177,71456.0,3009.194
159991.SZ,20250424,0.422,0.423,0.417,0.418,0.421,-0.003,-0.7126,90122.83,3786.556
159991.SZ,20250423,0.419,0.424,0.418,0.421,0.416,0.005,1.2019,129371.83,5449.083
159991.SZ,20250422,0.416,0.418,0.415,0.416,0.419,-0.003,-0.716,96179.83,4009.167
159991.SZ,20250421,0.413,0.42,0.41,0.419,0.412,0.007,1.699,152494.19,6347.085
159991.SZ,20250418,0.412,0.413,0.409,0.412,0.411,0.001,0.2433,92367.13,3793.748
159991.SZ,20250417,0.41,0.413,0.407,0.411,0.41,0.001,0.2439,102399.0,4214.39
159991.SZ,20250416,0.416,0.416,0.404,0.41,0.415,-0.005,-1.2048,127445.0,5192.69
159991.SZ,20250415,0.417,0.417,0.412,0.415,0.415,0.0,0.0,84589.0,3498.722
159991.SZ,20250414,0.419,0.421,0.415,0.415,0.414,0.001,0.2415,180687.0,7556.967
159991.SZ,20250411,0.406,0.417,0.404,0.414,0.409,0.005,1.2225,175335.0,7210.636
159991.SZ,20250410,0.41,0.419,0.403,0.409,0.398,0.011,2.7638,194745.0,8035.106
159991.SZ,20250409,0.386,0.402,0.381,0.398,0.396,0.002,0.5051,185616.0,7324.763
159991.SZ,20250408,0.395,0.404,0.389,0.396,0.389,0.007,1.7995,208017.89,8206.359
159991.SZ,20250407,0.42,0.447,0.384,0.389,0.448,-0.059,-13.1696,368024.0,14830.773
159991.SZ,20250403,0.456,0.456,0.445,0.448,0.457,-0.009,-1.9694,153536.0,6912.077
159991.SZ,20250402,0.457,0.462,0.457,0.457,0.457,0.0,0.0,95467.0,4374.109
159991.SZ,20250401,0.458,0.462,0.456,0.457,0.458,-0.001,-0.2183,93867.83,4308.074
159991.SZ,20250331,0.459,0.463,0.453,0.458,0.463,-0.005,-1.0799,96662.0,4419.067
159991.SZ,20250328,0.465,0.467,0.462,0.463,0.466,-0.003,-0.6438,75193.87,3491.494
159991.SZ,20250327,0.464,0.469,0.46,0.466,0.465,0.001,0.2151,145952.0,6787.745
159991.SZ,20250326,0.466,0.469,0.464,0.465,0.467,-0.002,-0.4283,100260.02,4676.146
159991.SZ,20250325,0.468,0.47,0.464,0.467,0.468,-0.001,-0.2137,58356.0,2726.912
159991.SZ,20250324,0.47,0.47,0.462,0.468,0.469,-0.001,-0.2132,80086.99,3730.087
159991.SZ,20250321,0.478,0.478,0.466,0.469,0.478,-0.009,-1.8828,144495.0,6804.839
159991.SZ,20250320,0.481,0.481,0.476,0.478,0.482,-0.004,-0.8299,65937.0,3157.524
159991.SZ,20250319,0.482,0.484,0.478,0.482,0.483,-0.001,-0.207,73821.21,3554.503
159991.SZ,20250318,0.48,0.486,0.48,0.483,0.479,0.004,0.8351,136249.0,6578.3
159991.SZ,20250317,0.481,0.484,0.478,0.479,0.481,-0.002,-0.4158,84439.0,4051.424
159991.SZ,20250314,0.47,0.485,0.468,0.481,0.473,0.008,1.6913,204063.02,9762.426
159991.SZ,20250313,0.474,0.477,0.467,0.473,0.476,-0.003,-0.6303,103043.0,4850.688
159991.SZ,20250312,0.481,0.481,0.474,0.476,0.476,0.0,0.0,70550.0,3362.765
159991.SZ,20250311,0.475,0.477,0.471,0.476,0.477,-0.001,-0.2096,69238.0,3281.867
