date,code,ema_fast,ema_slow,dif,dea,macd_bar,calc_time
2025-06-27,561980,1.268929,1.265308,0.003621,-0.004497,0.016236,2025-06-29 17:12:32
2025-06-26,561980,1.265279,1.263413,0.001867,-0.006527,0.016787,2025-06-29 17:12:32
2025-06-25,561980,1.260421,1.261126,-0.000705,-0.008625,0.015841,2025-06-29 17:12:32
2025-06-24,561980,1.253225,1.258016,-0.004791,-0.010605,0.011628,2025-06-29 17:12:32
2025-06-23,561980,1.247084,1.255697,-0.008613,-0.012059,0.006891,2025-06-29 17:12:32
2025-06-20,561980,1.242554,1.254393,-0.011839,-0.01292,0.002162,2025-06-29 17:12:32
2025-06-19,561980,1.242291,1.255224,-0.012933,-0.01319,0.000514,2025-06-29 17:12:32
2025-06-18,561980,1.242708,1.256442,-0.013735,-0.013255,-0.00096,2025-06-29 17:12:32
2025-06-17,561980,1.243927,1.258078,-0.014151,-0.013135,-0.002032,2025-06-29 17:12:32
2025-06-16,561980,1.247005,1.260564,-0.013559,-0.012881,-0.001357,2025-06-29 17:12:32
2025-06-13,561980,1.248642,1.262369,-0.013727,-0.012711,-0.002032,2025-06-29 17:12:32
2025-06-12,561980,1.251486,1.264719,-0.013233,-0.012457,-0.001551,2025-06-29 17:12:32
2025-06-11,561980,1.256665,1.268056,-0.011391,-0.012263,0.001745,2025-06-29 17:12:32
2025-06-10,561980,1.259695,1.270301,-0.010605,-0.012481,0.003752,2025-06-29 17:12:32
2025-06-09,561980,1.262913,1.272565,-0.009652,-0.01295,0.006596,2025-06-29 17:12:32
2025-06-06,561980,1.261442,1.27269,-0.011248,-0.013775,0.005054,2025-06-29 17:12:32
2025-06-05,561980,1.259341,1.272665,-0.013324,-0.014407,0.002165,2025-06-29 17:12:32
2025-06-04,561980,1.257403,1.272878,-0.015475,-0.014677,-0.001596,2025-06-29 17:12:32
2025-06-03,561980,1.258203,1.274468,-0.016265,-0.014478,-0.003575,2025-06-29 17:12:32
2025-05-30,561980,1.25915,1.276186,-0.017036,-0.014031,-0.006011,2025-06-29 17:12:32
2025-05-29,561980,1.262631,1.279081,-0.01645,-0.013279,-0.00634,2025-06-29 17:12:32
2025-05-28,561980,1.263837,1.280927,-0.01709,-0.012487,-0.009207,2025-06-29 17:12:32
2025-05-27,561980,1.269626,1.284841,-0.015216,-0.011336,-0.00776,2025-06-29 17:12:32
2025-05-26,561980,1.273194,1.287629,-0.014435,-0.010366,-0.008138,2025-06-29 17:12:32
2025-05-23,561980,1.275775,1.289919,-0.014145,-0.009349,-0.009592,2025-06-29 17:12:32
