date,code,ema_fast,ema_slow,dif,dea,macd_bar,calc_time
2025-06-27,562510,0.676351,0.678476,-0.002124,-0.00284,0.001432,2025-06-29 17:12:32
2025-06-26,562510,0.675506,0.678274,-0.002767,-0.003019,0.000504,2025-06-29 17:12:32
2025-06-25,562510,0.673962,0.677815,-0.003853,-0.003082,-0.001542,2025-06-29 17:12:32
2025-06-24,562510,0.673046,0.677721,-0.004675,-0.00289,-0.00357,2025-06-29 17:12:32
2025-06-23,562510,0.673236,0.678178,-0.004942,-0.002443,-0.004998,2025-06-29 17:12:32
2025-06-20,562510,0.675097,0.679393,-0.004295,-0.001819,-0.004953,2025-06-29 17:12:32
2025-06-19,562510,0.677479,0.680784,-0.003305,-0.001199,-0.004212,2025-06-29 17:12:32
2025-06-18,562510,0.679929,0.682127,-0.002197,-0.000673,-0.003049,2025-06-29 17:12:32
2025-06-17,562510,0.681916,0.683177,-0.00126,-0.000292,-0.001937,2025-06-29 17:12:32
2025-06-16,562510,0.683356,0.683911,-0.000555,-5e-05,-0.001011,2025-06-29 17:12:32
2025-06-13,562510,0.685057,0.684704,0.000353,7.7e-05,0.000552,2025-06-29 17:12:32
2025-06-12,562510,0.686885,0.68548,0.001405,8e-06,0.002795,2025-06-29 17:12:32
2025-06-11,562510,0.686501,0.685199,0.001302,-0.000342,0.003288,2025-06-29 17:12:32
2025-06-10,562510,0.685137,0.684495,0.000643,-0.000753,0.002791,2025-06-29 17:12:32
2025-06-09,562510,0.684435,0.684134,0.000301,-0.001101,0.002805,2025-06-29 17:12:32
2025-06-06,562510,0.683423,0.683665,-0.000241,-0.001452,0.002421,2025-06-29 17:12:32
2025-06-05,562510,0.682955,0.683478,-0.000523,-0.001755,0.002463,2025-06-29 17:12:32
2025-06-04,562510,0.682219,0.683196,-0.000977,-0.002062,0.002171,2025-06-29 17:12:32
2025-06-03,562510,0.680805,0.682652,-0.001847,-0.002334,0.000973,2025-06-29 17:12:32
2025-05-30,562510,0.680769,0.682784,-0.002015,-0.002456,0.000881,2025-06-29 17:12:32
2025-05-29,562510,0.681273,0.683167,-0.001894,-0.002566,0.001343,2025-06-29 17:12:32
2025-05-28,562510,0.680777,0.6831,-0.002323,-0.002734,0.000821,2025-06-29 17:12:32
2025-05-27,562510,0.680555,0.683188,-0.002634,-0.002836,0.000405,2025-06-29 17:12:32
2025-05-26,562510,0.680474,0.683363,-0.00289,-0.002887,-6e-06,2025-06-29 17:12:32
2025-05-23,562510,0.68056,0.683632,-0.003073,-0.002886,-0.000373,2025-06-29 17:12:32
