日期,代码,名称,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元),复权因子
20201026,159001.SZ,易方达保证金货币A,99.999,100.0,99.99,99.996,100.0,-0.004,-0.004,5374.4,53741.133,1.0
20201026,159003.SZ,招商保证金快线A,99.997,100.0,99.992,99.992,100.0,-0.008,-0.008,3018.05,30179.463,1.0
20201026,159005.SZ,汇添富收益快钱货币A,99.999,100.001,99.999,99.999,99.999,0.0,0.0,444.05,4440.47,1.0
20201026,159801.SZ,广发国证半导体芯片ETF,1.1,1.108,1.084,1.102,1.103,-0.001,-0.0907,565425.65,62017.269,1.0
20201026,159804.SZ,国寿安保创精选88ETF,1.222,1.237,1.207,1.232,1.224,0.008,0.6536,37391.08,4582.037,1.0
20201026,159805.SZ,传媒ETF,1.141,1.151,1.127,1.15,1.144,0.006,0.5245,59183.71,6774.075,1.0
20201026,159806.SZ,国泰中证新能源汽车ETF,1.489,1.533,1.466,1.533,1.498,0.035,2.3364,415696.04,62854.658,1.0
20201026,159807.SZ,易方达中证科技50ETF,1.381,1.426,1.378,1.422,1.393,0.029,2.0818,372756.6,52489.377,1.0
20201026,159808.SZ,融通创业板ETF,0.987,0.987,0.959,0.981,0.993,-0.012,-1.2085,61379.57,5971.11,1.0
20201026,159810.SZ,浦银安盛创业板ETF,1.019,1.025,0.999,1.02,1.019,0.001,0.0981,73545.0,7454.716,1.0
20201026,159811.SZ,博时5G50ETF,1.147,1.159,1.131,1.149,1.147,0.002,0.1744,154603.0,17682.679,1.0
20201026,159812.SZ,前海开源黄金ETF,3.992,3.994,3.979,3.979,4.01,-0.031,-0.7731,3413.09,1360.531,1.0
20201026,159813.SZ,芯片,1.024,1.031,1.01,1.026,1.027,-0.001,-0.0974,258841.0,26444.095,1.0
20201026,159814.SZ,西部利得创业板大盘ETF,1.005,1.024,0.994,1.023,1.015,0.008,0.7882,74485.14,7543.746,1.0
20201026,159816.SZ,0-4地债,99.665,99.669,99.661,99.663,99.491,0.172,0.1729,1724.0,17182.184,1.0
20201026,159819.SZ,易方达中证人工智能主题ETF,0.97,0.986,0.964,0.977,0.971,0.006,0.6179,473693.61,46291.951,1.0
20201026,159820.SZ,天弘中证500ETF,0.945,0.95,0.93,0.945,0.945,0.0,0.0,724069.02,68128.332,1.0
20201026,159822.SZ,新经济,0.989,0.99,0.967,0.972,0.987,-0.015,-1.5198,236526.64,23203.792,1.0
20201026,159901.SZ,易方达深证100ETF,6.805,6.897,6.718,6.868,6.838,0.03,0.4387,214791.5,146433.853,1.031
20201026,159902.SZ,华夏中小企业100ETF,4.335,4.418,4.28,4.393,4.352,0.041,0.9421,61013.0,26630.817,1.048
20201026,159903.SZ,南方深证成份ETF,1.47,1.49,1.46,1.484,1.485,-0.001,-0.0673,13771.83,2031.4,1.0
20201026,159905.SZ,深红利ETF,2.397,2.413,2.357,2.405,2.41,-0.005,-0.2075,150237.0,35825.903,1.0
20201026,159906.SZ,大成深证成长40ETF,1.46,1.497,1.451,1.494,1.478,0.016,1.0825,27986.99,4133.17,1.0
20201026,159907.SZ,广发国证2000ETF,1.747,1.781,1.71,1.731,1.73,0.001,0.0578,1959.0,339.879,1.0
20201026,159908.SZ,博时创业板ETF,2.281,2.295,2.235,2.286,2.279,0.007,0.3072,19491.0,4410.281,1.0
20201026,159909.SZ,深证TMT50ETF,6.7,6.857,6.664,6.829,6.73,0.099,1.471,1558.0,1053.275,1.0
20201026,159910.SZ,嘉实深证基本面120ETF,2.278,2.304,2.275,2.294,2.298,-0.004,-0.1741,1195.0,273.524,1.0
20201026,159912.SZ,汇添富深证300ETF,1.778,1.791,1.744,1.786,1.775,0.011,0.6197,2923.75,517.968,1.0
20201026,159913.SZ,交银深证300价值ETF,2.506,2.506,2.207,2.29,2.28,0.01,0.4386,78.0,18.245,1.0
20201026,159915.SZ,易方达创业板ETF,2.5,2.539,2.468,2.533,2.516,0.017,0.6757,3124658.13,783906.643,1.0
20201026,159916.SZ,建信深证基本面60ETF,5.08,5.143,5.08,5.102,5.164,-0.062,-1.2006,500.43,257.127,1.0
20201026,159918.SZ,嘉实中创400ETF,1.963,1.979,1.912,1.977,1.98,-0.003,-0.1515,177.0,34.435,1.0
20201026,159919.SZ,嘉实沪深300ETF,4.72,4.72,4.639,4.687,4.732,-0.045,-0.951,1258390.19,587634.527,0.439
20201026,159920.SZ,华夏恒生ETF,1.338,1.341,1.329,1.333,1.336,-0.003,-0.2246,6575042.0,877364.495,1.052
20201026,159922.SZ,嘉实中证500ETF,6.795,6.814,6.685,6.788,6.795,-0.007,-0.103,179043.0,120983.966,1.0
20201026,159923.SZ,大成中证A100ETF,2.094,2.124,2.059,2.064,2.094,-0.03,-1.4327,235.0,48.858,1.0
20201026,159925.SZ,南方沪深300ETF,2.211,2.211,2.168,2.193,2.211,-0.018,-0.8141,4190.18,915.795,1.0
20201026,159928.SZ,汇添富中证主要消费ETF,4.431,4.458,4.337,4.442,4.489,-0.047,-1.047,204893.92,90250.088,1.0
20201026,159929.SZ,汇添富中证医药卫生ETF,2.202,2.243,2.175,2.239,2.222,0.017,0.7651,77781.0,17195.042,1.0
